create_date,title,writer,views,like,dislike
2020.04.20 14:51,지엔씨파트너스 네이버에 검색해도 [1],sa******,710,0,0
2020.04.20 14:51,ㅋㅋㅋ,hca0****,181,1,0
2020.04.20 14:51,와한방에30퍼떨어지는 첨봤네 [1],ok******,509,3,0
2020.04.20 14:51,진짜 팔아,davi****,242,1,0
2020.04.20 14:51,일단 재료소멸 다시 600원 갑니다,amet****,220,0,0
2020.04.20 14:51,대형악재 떳나보네,qkrq****,307,0,0
2020.04.20 14:51,방금 19프로까지 올린 이유를,rksw****,437,0,0
2020.04.20 14:50,드보잡 660 사탄이다ㅋ,y4******,159,0,0
2020.04.20 14:50,와 아까 잘 빠져나왔다,pso5****,185,0,0
2020.04.20 14:50,멀리 안나감미다~ [2],shee****,249,1,0
2020.04.20 14:50,이걸 왜사 는데 ㅋㅋㅋㅋㅋㅋㅋㅋ,news****,272,1,0
2020.04.20 14:50,1200에 물려있다 [5],mele****,407,0,0
2020.04.20 14:50,호가창 보는사람들 있어? [2],janm****,367,0,0
2020.04.20 14:49,660원위에서 사주면,jooo****,287,1,0
2020.04.20 14:49,오전에 달새 하방 입자포 소리듣고,zom1****,175,0,0
2020.04.20 14:49,아니 차라리 김수미반찬같은 엔터사도 아니...,amet****,324,0,0
2020.04.20 14:49,또 지옥에 왔네..징글징글한 판타지오.....,imse****,201,0,0
2020.04.20 14:49,지엔씨가 모여?,sa******,244,0,1
2020.04.20 14:49,회사팔았는데 [1],rksw****,345,0,1
2020.04.20 14:48,글로발로키운다는디,ekth****,332,0,1
2020.04.20 14:48,와 지리네,ksyd****,266,0,1
2020.04.20 14:48,지엔씨파트너스ㅋㅋ [3],rema****,503,0,0
2020.04.20 14:48,판타지옥에 온 걸 환영한다,xz******,236,0,0
2020.04.20 14:48,하한가네,qkrq****,188,0,0
2020.04.20 14:48,판타지옥,davi****,163,1,0
2020.04.20 14:48,660원에 넘겼으면,jooo****,276,0,0
2020.04.20 14:48,매각도 짱깨스럽냉 [1],jin0****,345,0,0
2020.04.20 14:48,20% 수익이 10%수익으로 날라가서 슬...,amet****,228,0,0
2020.04.20 14:48,"아직도 네이버 일봉차트는 1,215원을 ...",news****,209,0,0
2020.04.20 14:47,일부러 띄워놓고 패대기 [1],whwo****,431,2,0
2020.04.20 14:46,야 머냐? 18프로에 샀다 ㅜㅜ [2],rksw****,603,1,2
2020.04.20 14:46,가즈아,kyun****,198,0,1
2020.04.20 14:46,하따ㅡㅡ,1p******,174,0,0
2020.04.20 14:46,와. 좆됨,kty0****,276,0,0
2020.04.20 14:46,하한가 뉴스 확인 ㄱ ㄱ,pmja****,461,2,1
2020.04.20 14:46,이거 하한가에 사면 미치거임?,ljs3****,233,0,0
2020.04.20 14:46,와 1160원에 물렸다가 1090에 탈출...,hbwo****,231,0,0
2020.04.20 14:46,하한가 실화냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,news****,262,1,0
2020.04.20 14:46,ㅎㅎㅎㅎ 뭐냐이거 ㅎㅎ,skek****,204,1,1
2020.04.20 14:46,이야 무섭네 ㅋㅋㅋㅋ,radi****,253,0,0
2020.04.20 14:46,와 대박,yabu****,262,0,0
2020.04.20 14:46,10% 먹고가요,amet****,213,1,0
2020.04.20 14:46,재료소멸이네요^^,rema****,275,0,0
2020.04.20 14:46,그동안 감사했습니다 고점에서 못판게 한입...,kknd****,279,0,0
2020.04.20 14:46,500원 복구,davi****,171,0,0
2020.04.20 14:45,악재,sari****,342,0,0
2020.04.20 14:44,ㅋㅋㅋㅋㅋㅋ,ym******,287,0,0
2020.04.20 14:44,종가 800원대...,news****,221,0,0
2020.04.20 14:44,빅히트라매?,davi****,288,1,0
2020.04.20 14:43,존나 욱기네 진짜 ㅋㅋㅋㅋ,tiss****,374,1,0
2020.04.20 14:43,순식간에,kmle****,413,1,0
2020.04.20 14:43,헐~~,hjh0****,264,1,0
2020.04.20 14:43,지앤씨파트너스,rema****,470,0,0
2020.04.20 14:42,빅히트,lake****,396,0,2
2020.04.20 14:42,상장을 앞둔 엔터주??? 캬악 퉤ㅅ,news****,412,0,0
2020.04.20 14:41,오늘털고,blue****,299,1,0
2020.04.20 14:41,빅히트,davi****,277,2,0
2020.04.20 14:41,지앤씨는 모하는회사냐,whwo****,382,2,0
2020.04.20 14:41,660원에 빅히트 아니네?,zldt****,269,2,0
2020.04.20 14:41,뉴스에 떤지소/저번올라온 무자본업체냉,jin0****,360,3,0
2020.04.20 14:40,뭔일?,djja****,226,0,0
2020.04.20 14:40,상한가 간다!!!,nuri****,235,0,0
2020.04.20 14:40,1분에10프로가 움직이는데 단타를 어찌 ... [1],chao****,301,0,0
2020.04.20 14:40,주당 660원,sari****,305,1,0
2020.04.20 14:40,지엔씨파트너스.....,news****,487,2,0
2020.04.20 14:39,ㅅㅂㅅㅂ,kkii****,202,0,0
2020.04.20 14:39,주포 이리오너라,whwo****,189,0,0
2020.04.20 14:39,저 믿고 기다려주신 주주분들 제가 뭐랬습...,kknd****,307,1,0
2020.04.20 14:38,야이 ㅁㅊ 개깜놀랬자나 [1],kknd****,387,0,2
2020.04.20 14:36,단타하려거든,shee****,272,0,0
2020.04.20 14:25,ㅅㅂ,kkii****,369,1,1
2020.04.20 14:22,포풍은 항상 뭐다? 포풍은 항상 뭐다? [5],shee****,506,2,2
2020.04.20 14:20,얼마면 단일가 가나요?,hg02****,361,0,0
2020.04.20 14:19,우리 판타는 급락 없지!!! 기법이 있다...,kknd****,331,0,2
2020.04.20 14:18,간드아~~~~!!!!!,whwo****,275,1,2
2020.04.20 14:07,황천,merr****,342,3,2
2020.04.20 14:00,계단식하락,qkrq****,303,2,2
2020.04.20 14:00,지루하제? [2],shee****,371,2,4
2020.04.20 13:58,다시 동전주로 가자,kks1****,231,2,1
2020.04.20 13:54,정신 오락가락한 녀석들 많이보이네,whwo****,241,1,1
2020.04.20 13:52,주포누나가 게시판 고보 있네요...ㅋㅋㅋ,kknd****,300,2,2
2020.04.20 13:48,단일가,kkii****,365,3,3
2020.04.20 13:41,45분50분 사이 봐보셔요 날라갑니다 [6],kknd****,633,2,7
2020.04.20 13:26,우앙 엄청 쌔당 [2],jin0****,428,0,1
2020.04.20 13:26,폭탄매물 나오기 직전,kkii****,265,1,0
2020.04.20 13:24,예상대로,qkrq****,256,2,0
2020.04.20 13:18,[삭제된 게시물의 답글]1035원이면 단... [1],adma****,275,0,0
2020.04.20 13:09,2시쯤 1150탈환 3시20분 1200원... [1],kknd****,450,6,3
2020.04.20 13:09,상투요정☆★전용☆★ [3],shee****,366,2,2
2020.04.20 13:09,오예오예,kkii****,247,1,0
2020.04.20 13:02,씨젠 [1],kkii****,337,0,1
2020.04.20 12:38,게시판 패턴,h319****,443,1,0
2020.04.20 12:37,판타지오와 함께한지 6개월이네요. [1],chri****,639,2,3
2020.04.20 12:30,여기가 바로 개미지옥 판타지옥일세...,kknd****,376,3,1
2020.04.20 12:23,매수세 실종 [2],kkii****,674,5,2
2020.04.20 12:21,주린이질문올립니다 [2],bl******,469,1,1
2020.04.20 12:20,저점 높히면서 털어먹는 중이니,kknd****,439,3,2
2020.04.20 12:19,내일 경고 먹는건가요? [1],drea****,439,3,1
2020.04.20 12:15,얼마로 마감해야 단일가 안가요? [2],chri****,497,0,0
2020.04.20 12:14,열심히 단타 뛰쇼~... [1],shee****,425,4,1
2020.04.20 12:13,이쯤 되면 상 두번정도는 나와야 되는것이...,navy****,366,0,2
2020.04.20 12:06,종가 1065원 [3],adma****,530,4,4
2020.04.20 11:49,단순 매각기대감으로 가는건지 빅히트기대감... [2],rema****,848,2,1
2020.04.20 11:45,1265는 온다! [1],shee****,666,4,5
2020.04.20 11:40,자자 [1],kkii****,524,0,0
2020.04.20 11:36,단주 매수,kkii****,517,1,2
2020.04.20 11:30,밥묵고~,ltj1****,350,2,2
2020.04.20 11:21,오늘 털린 개미 얼마나 될까... [2],kknd****,680,2,1
2020.04.20 11:21,기회는 또 온다-! [2],shee****,524,1,0
2020.04.20 11:18,현실적 시세 [4],qkrq****,720,4,6
2020.04.20 11:14,매일매일이 신고가 찍을 상이올시다!!!,kknd****,395,2,3
2020.04.20 11:13,차트가 용이 될 상!,rema****,436,3,0
2020.04.20 11:11,정신 미친애들 많네 ㅎ,ciah****,463,2,0
2020.04.20 11:09,급락신호 포착,kkii****,468,3,5
2020.04.20 10:56,1020원에 사서 1150에 팔았다 개꿀... [1],soyo****,551,0,1
2020.04.20 10:55,11시부터,kkii****,356,0,0
2020.04.20 10:49,지수빠져서 빠지나보네,kall****,334,0,2
2020.04.20 10:48,형들...너무 많이 사는거 아녀?,zom1****,386,0,1
2020.04.20 10:48,호가를 보니,kkii****,416,2,0
2020.04.20 10:47,어휴 또파냐ㅋㅋㅋㅋㅋ,pso5****,309,0,1
2020.04.20 10:47,저가 주면 튈게아니고 매입을 해야겠네요,amet****,286,1,0
2020.04.20 10:45,와 물렸당 [1],skdl****,365,1,1
2020.04.20 10:44,와 이거 물량 빨아들이는게 개미는 아니네...,amet****,398,0,0
2020.04.20 10:43,빅히트가 가져가면... [4],xinx****,783,1,2
2020.04.20 10:43,개소름이다ㅜ진심 ㅜㅜ [1],kknd****,533,1,1
2020.04.20 10:42,비중 조절 잘해라~... [1],shee****,394,1,1
2020.04.20 10:42,1150 뚫으면,dnrm****,402,0,0
2020.04.20 10:42,1150 30만주 종달이형 상방입자포~...,amet****,300,0,1
2020.04.20 10:40,중국인 도착,rlae****,488,2,0
2020.04.20 10:39,확실하다,kpet****,431,0,0
2020.04.20 10:39,그러길래 내가 뭐랬니~~,pso5****,408,0,0
2020.04.20 10:39,종달형 이거 오늘 어디까지가요?,chri****,281,0,0
2020.04.20 10:38,상한가간다잉,kall****,301,0,1
2020.04.20 10:38,운전싼다,dnrm****,241,0,0
2020.04.20 10:37,1095 11만주 종달이형 상방입자포로 ... [1],amet****,239,0,0
2020.04.20 10:33,단일가 안갈려고 장종료직전 [3],qkrq****,575,7,1
2020.04.20 10:11,이제 중국장 시작20분전 이네요~ [4],hjh0****,843,0,2
2020.04.20 10:11,씨젠팔고 [3],dn******,573,0,0
2020.04.20 10:00,아직 파도는 시작도 안혔어~ㅋㅋㅋ,kknd****,410,0,3
2020.04.20 09:58,지금이라도 타 어휴,pso5****,411,2,2
2020.04.20 09:57,기법이 뭘 저렇게나 많이 사주나요 [1],chri****,534,2,0
2020.04.20 09:56,하방입자포,zom1****,283,0,0
2020.04.20 09:50,드릉드릉~,janm****,341,1,0
2020.04.20 09:45,종달이형 장중에 짹짹대니 하방입자포,amet****,319,0,0
2020.04.20 09:44,ㅋㅋㅋㅋ천장 깬다니까 또팔아 ㅋㅋㅋ어휴,pso5****,351,0,0
2020.04.20 09:43,하 씹ㅋㅋㅋ 왜팔았지? [3],qtq9****,626,0,0
2020.04.20 09:42,( ^)> 멀리안나감미당~♥ [1],shee****,461,2,0
2020.04.20 09:41,와 간다 이제,pso5****,394,0,0
2020.04.20 09:41,빵댕이 무거운 우리 단원들 소리질러~ [1],kknd****,286,2,2
2020.04.20 09:39,단일가 걸려서 [1],ck99****,527,1,1
2020.04.20 09:32,상투요정 ☆★☆전용☆★☆ [2],shee****,356,0,1
2020.04.20 09:32,누가봐도.... [1],baem****,461,3,1
2020.04.20 09:30,오늘은 1000원에서 1070원 사이에서,kknd****,429,3,0
2020.04.20 09:26,훈장 무서워 말고 쭉쭉 올려라 ㅋㅋㅋ,kknd****,260,3,0
2020.04.20 09:21,너네들은 던지고 낮으면 또 받아먹궁,pso5****,315,1,0
2020.04.20 09:15,사야지 어휴.. [1],pso5****,490,0,1
2020.04.20 09:14,왜 던질까???,ho******,427,1,0
2020.04.20 09:02,오늘도 물량 뺏기세요,baem****,677,3,1
2020.04.20 08:56,내 예상대로 [4],qkrq****,951,4,6
2020.04.20 08:50,끝난듯,kkii****,521,5,1
2020.04.20 08:45,망설이고 있을수는 업써~♪ [1],shee****,454,2,2
2020.04.20 08:40,빤쓰형 글아껴~ 쫌있다 글 못쓴다 ㅋㅋㅋ [1],kknd****,351,1,2
2020.04.20 08:38,안티 어떡하냐 [3],dnrm****,535,3,3
2020.04.20 08:32,시초에 던지세요~ 오늘 퐁락하니까~ㅋㅋㅋ,kknd****,337,1,2
2020.04.20 08:28,폭락,kang****,276,0,4
2020.04.20 05:42,매일매일 등락은 있을수있어도 [2],h319****,612,1,6
2020.04.20 00:23,동전주,r08o****,516,0,3
2020.04.20 00:14,확실한건 내일은 하락예상 [2],qkrq****,882,11,2
2020.04.19 23:49,ㅈㅗㅈ타지오 [1],annh****,489,3,2
2020.04.19 23:44,재공시까지 20일 [11],dajo****,850,6,4
2020.04.19 23:00,월요일 시초는 1100원입니다 참고 하세... [4],kknd****,856,2,9
2020.04.19 19:47,상투요정 ☆★전용☆★ [10],shee****,811,2,3
2020.04.19 19:46,[삭제된 게시물의 답글]그만좀해라 사골우...,wsu3****,467,3,1
2020.04.19 18:17,자동매도 1900원 [2],qtq9****,844,0,2
2020.04.19 17:52,하루 단타하러 들어오는 하루살이들이여!!... [1],kknd****,512,4,3
2020.04.19 17:48,월요일 상황..,qtq9****,778,3,10
2020.04.19 17:36,빅히트 카카오m같은소리자빠졌네 [2],do******,935,9,2
2020.04.19 15:45,개판-! [2],shee****,598,1,3
2020.04.19 15:20,ㅋㅋㅋ 저차 혼자 벽에 꼬라박음ㅋㅋㅋ,shee****,562,1,2
2020.04.19 15:13,인수관련 판타지오 지명,dnrm****,832,1,0
2020.04.19 15:08,꿈을 크게 가져라~... [2],shee****,617,4,3
2020.04.19 13:54,전국 개미연합여러분~내일부터 판타 사세요... [2],kknd****,955,2,9
2020.04.19 13:31,아니,son3****,468,6,1
2020.04.19 12:05,누군가 내게 물었엇지~♪ [6],shee****,748,10,6
2020.04.19 11:13,종달형 내일 어디로가요?,chri****,409,0,2
2020.04.19 10:28,지방력 집합-! [3],shee****,531,0,6
2020.04.19 08:37,세력과 기타법인은 다 알고있다,badu****,849,8,4
2020.04.19 01:52,이종목 홀딩 각임? 아님 손절임 /... [4],cho0****,716,1,2
2020.04.19 00:02,빅히트면 이미 우리가 매입하고 있을 수가... [1],amet****,1089,6,4
2020.04.19 00:00,어디랑 엮이는지 알것네 [1],jhy2****,932,6,4
2020.04.18 23:14,속보) 판타지오 인수 확정,js******,1136,6,11
2020.04.18 22:49,개미는 공시를 보면된다,shee****,760,1,7
2020.04.18 20:55,충격적인 진실...~ [1],shee****,889,3,4
2020.04.18 20:30,글쓰는사람들이 몇안되네 [1],do******,473,3,0
2020.04.18 20:24,아~니 솔직히 누가 사든? [7],shee****,752,1,4
2020.04.18 18:43,에잇 나가리다...~ [3],shee****,822,5,4
2020.04.18 17:56,기타법인 대량매수가 [8],chla****,1339,6,5
2020.04.18 16:42,근데 안티는 왜함? [4],js******,431,1,0
2020.04.18 16:23,매각 확정된바 없다는데 [11],qkrq****,948,2,3
2020.04.18 15:49,달새피셜...~ [4],shee****,580,4,2
2020.04.18 14:31,사이비대장 종달새 등장-!,shee****,454,4,6
2020.04.18 14:30,판타 공시전까지 조정따윈 없다 [2],kknd****,807,6,3
2020.04.18 13:59,3자배정 대주주지분매입가1400후반대,do******,793,5,1
2020.04.18 12:38,매각 말고 개잡주가 오를 이유가 있나 ...,ciah****,618,3,4
2020.04.18 12:23,화요일날 예측...~ [5],shee****,1042,3,4
2020.04.18 11:48,형이 하나알려줄께 [3],kdbi****,839,2,1
2020.04.18 10:29,카카오M or 알리바바홍콩 [3],kang****,1013,9,1
2020.04.18 09:27,매각이슈는 쉽사리 안죽어 ?,ciah****,665,3,2
2020.04.18 09:25,지금 판타지옥 사옥 [2],kadi****,916,4,1
2020.04.18 08:31,이런 수익도안나는거하지말고 [2],k0******,538,1,5
2020.04.18 07:51,양음양음 패턴 [4],jhy2****,666,3,4
2020.04.18 01:47,메디톡ㅅ 큰일 났네요...~ [2],shee****,1075,2,3
2020.04.18 01:01,종달이를 욕하는 아조씨는 두 부류로 나뉩... [1],shee****,581,0,9
2020.04.18 00:10,한마디만 더 약팔이들 많아?네,skbm****,615,0,0
2020.04.18 00:06,이그~~~고수들은 종토방 안본다 [7],skbm****,721,1,3
2020.04.18 00:00,화려했던 캠프파이어는 끝나고...~ [1],shee****,758,4,2
2020.04.17 23:12,종달새가 알려준다-! [6],shee****,763,1,7
2020.04.17 23:12,종달이형이 차트언니라구요? [2],amet****,535,3,1
2020.04.17 22:41,상도못마는데 가긴어딜가 [2],do******,672,8,0
2020.04.17 22:29,내가 차트언니 아이디 찾아봤다 [7],rema****,649,3,0
2020.04.17 21:58,기타법인 10억이상 매수~~~~~~~~~... [4],badu****,1193,4,7
2020.04.17 21:55,정말 뭐가있긴있나봅니다,qlfk****,661,1,1
2020.04.17 21:44,회사팔렸니 [1],jhy2****,787,0,2
2020.04.17 21:30,지폐기념☆★캠프파이어☆★ [5],shee****,671,5,3
2020.04.17 21:16,안물안궁 선생님의 실수 [3],amet****,563,1,2
2020.04.17 20:58,떡상한답니다,fing****,665,2,4
2020.04.17 20:30,21시30분부터 지폐기념 캠프파이어~예정... [2],shee****,642,2,2
2020.04.17 20:25,잡주지오 하산해라 월요일하한가간다,do******,525,7,2
2020.04.17 20:24,찬티든 안티든 기본은 지킵시다 다들 [1],dnrm****,351,4,2
2020.04.17 20:17,이주식은 들어올때는 자유,kwg8****,591,3,3
2020.04.17 20:14,찬티가 많다 [2],seos****,398,3,4
2020.04.17 20:02,오늘 80만주중 매도하신 개미님들..현명,kwg8****,597,10,4
2020.04.17 19:52,엔터주인지모름 [1],do******,585,1,2
2020.04.17 19:24,찬티 개오바 떠는 주식은 [2],qkrq****,400,2,1
2020.04.17 19:23,차은우가 판타지오다.,mani****,586,5,3
2020.04.17 19:20,종달이형 하방입자포는 어떤때 사용해? [1],amet****,288,0,2
2020.04.17 19:11,그래 결심했어!!!! [4],kknd****,685,5,8
2020.04.17 19:00,주식고수분들 [3],js******,702,0,5
2020.04.17 18:27,2012년 매각이슈로,ciah****,873,2,3
2020.04.17 18:18,만원가면 여기 한분 선정해서 벤츠 사준다... [27],kang****,1025,3,3
2020.04.17 18:11,인수합병의사 3군데라면서,do******,1040,10,4
2020.04.17 18:10,신비한 종달사전...~ [10],shee****,722,7,1
2020.04.17 18:09,예전 판타 jc매각때 주가바라 4000... [1],ciah****,863,2,4
2020.04.17 18:02,종달이형 주말에는 뭐하고지내? [1],amet****,341,0,1
2020.04.17 17:56,인수안한데요~~~~하기싫다고연락옴,do******,652,7,3
2020.04.17 17:47,기타법인계 [2],rema****,774,0,6
2020.04.17 17:30,기타법인이 사는거 보니까 매각은 맞는데....,chla****,762,0,3
2020.04.17 17:05,아니근디 기억하는 사람들 있으려나??? [10],kknd****,884,0,0
2020.04.17 16:59,자다가 공시 떴다고 하두 난리쳐서 한마디... [7],shee****,971,3,2
2020.04.17 16:43,단일가 3일???ㅋㅋㅋ [20],kknd****,1459,2,9
2020.04.17 16:43,다들 많이 먹어 난 배터져 ㅋ [1],jin0****,569,0,0
2020.04.17 16:41,이런 된장...,anse****,530,3,1
2020.04.17 16:29,공시 떳네,law2****,933,8,1
2020.04.17 16:27,빅히트같은소리자빠졌네 ㅡㅡ [1],do******,699,5,3
2020.04.17 16:18,엉덩이싸움이네 ㅋㅋ,kate****,462,1,0
2020.04.17 16:18,오늘 상한가 못간이유,badu****,779,4,4
2020.04.17 16:15,개인들 잘들 나갔네 ㅋ 최근 역대급이...,ciah****,642,3,3
2020.04.17 16:13,그립습니다 우리 판타지오 단원들 [13],as******,697,3,0
2020.04.17 15:57,시바 판타지오 찬티충들 단골맨트 [8],kknh****,730,6,0
2020.04.17 16:20,시바 판타지오 찬티충들 단골맨트,chao****,149,0,1
2020.04.17 15:57,기타법인 숲이었으면 좋겠다. [2],nnos****,665,1,1
2020.04.17 15:51,1090층에 사람있어요 ! ! ! [2],dydr****,604,1,4
2020.04.17 15:51,700부터 홀딩중인데 너무 기대감 부풀리...,minj****,478,3,0
2020.04.17 15:49,1050에 사람있어요~~,jung****,358,1,2
2020.04.17 15:48,큐브엔터도 카카오M이 지원하긴 했는뎁.....,news****,604,1,1
2020.04.17 15:46,기법이 매입해서 최근 주가 100%오른 ...,amet****,610,0,1
2020.04.17 15:45,기업매수자가 과연 나타날까? [5],1998****,693,2,0
2020.04.17 15:43,"어제 +19,8%",hisr****,510,1,0
2020.04.17 15:43,이러니 개미소리 듣는거요. [2],baem****,507,4,1
2020.04.17 15:41,기타법인이 3거래일간 100만주나 매입하... [1],amet****,613,0,1
2020.04.17 15:39,자자 다들 [3],crea****,459,4,1
2020.04.17 15:39,다음주 부터는 보유자 영역이였으면 한다....,kknd****,436,5,1
2020.04.17 15:38,기법은 뭔데... [1],xinx****,461,1,0
2020.04.17 15:37,기타법인 이상하다고 계속 말했다 [5],kwg8****,733,5,4
2020.04.17 15:37,빅힛 아니어도 ㅋㅋㅇㅇ정도만 되어도 대박... [2],minj****,598,3,1
2020.04.17 15:33,어라? 왠일이냐..,xinx****,435,2,1
2020.04.17 15:32,시외 볼만 하겄다~,kknd****,420,1,1
2020.04.17 15:28,그렇게 또 한주가 지나갔다...~ [3],shee****,469,4,0
2020.04.17 15:27,이상하지않음? [2],kwg8****,676,5,3
2020.04.17 15:27,1020원 던져 언능 10원에 기회주자나...,kknd****,329,2,1
2020.04.17 15:22,종달은 따뜻한사람 갓삼은 쓰레기 [5],rema****,373,5,0
2020.04.17 15:22,카카오M? [2],news****,670,1,4
2020.04.17 15:21,공시뜨기전까진...얼씬도 하지마.. [3],xinx****,513,5,1
2020.04.17 15:21,진짜 의도적으로 꾹꾹 누르네 [3],kwg8****,525,4,0
2020.04.17 15:20,무서워도 동호 못보겠다 ㅠㅠ,nnos****,331,1,0
2020.04.17 15:20,증말 이 놈의 판타지오,janm****,354,1,0
2020.04.17 15:19,이런씨,pso5****,282,2,0
2020.04.17 15:16,공시 나오것네 ㅋ,ciah****,585,6,2
2020.04.17 15:15,화가난다 화가난다요 [1],amet****,412,1,2
2020.04.17 15:14,오늘 상한가 한번 치고 다음주 랠리 상... [1],navy****,545,3,0
2020.04.17 15:13,[삭제된 게시물의 답글]일단 매수했다..,rla3****,288,2,0
2020.04.17 15:11,오늘 공시 떠랏 제발 !!!!!!!!!!... [3],aiwa****,674,2,5
2020.04.17 15:11,1100,qtq9****,358,3,0
2020.04.17 15:10,막판 말아올린닷 ! ! !,dydr****,305,3,0
2020.04.17 15:10,이황 센세 재등장..,nnos****,271,2,0
2020.04.17 15:08,지페주.1000.,kag8****,301,2,0
2020.04.17 15:08,지폐다 지폐야,pso5****,252,2,0
2020.04.17 15:06,막판에 말아땡길거같은,kwg8****,230,1,0
2020.04.17 15:06,종달이형은 가슴이 따뜻한 사람이구나 [1],amet****,247,1,1
2020.04.17 15:05,지폐주로 가자 조금만 더 힘내자.,navy****,180,2,0
2020.04.17 15:03,다음주의 방향성은 어떻게될지??? [1],hjh0****,333,5,0
2020.04.17 15:02,모아니면 도,qkrq****,212,1,0
2020.04.17 15:01,혹시 상장앞둔 엔터사가 빅히트말고 또 있... [1],aiwa****,470,3,2
2020.04.17 15:01,놀더라도 지폐에서놀자,whdi****,188,2,0
2020.04.17 15:00,기회주면 털어,kknd****,223,1,0
2020.04.17 14:58,이제 모 아님 도다..,nnos****,290,3,0
2020.04.17 14:53,1100원에 불타기한사람들 [1],rema****,605,6,1
2020.04.17 14:53,종가 알려준다-! [5],shee****,580,2,3
2020.04.17 14:51,3년전에,pitt****,401,0,3
2020.04.17 14:50,징징대지들 말고 기다려요 [1],kknd****,351,4,4
2020.04.17 14:48,980원 입성 미중 꽤 실어서 샀다 [2],aiwa****,402,3,4
2020.04.17 14:48,제발 떨어져라 제발 제발 [1],id******,265,0,2
2020.04.17 14:45,이제다시시작~상까정,kag8****,242,3,2
2020.04.17 14:44,빅타지오! 카카지오! 히트지오! 삼성이지... [3],kknd****,489,3,2
2020.04.17 14:42,갑자기 알바야뭐야 이상한사람들 엄청많네,wonj****,308,4,2
2020.04.17 14:41,종달이형 잘있어 건강해야돼 갈께 [2],amet****,346,4,4
2020.04.17 14:41,이제 5일선 올라올때까지 조정이다,skbm****,322,1,3
2020.04.17 14:41,지금이라도,ck99****,298,4,3
2020.04.17 14:37,공시는 보고 버려야 하나... [2],ho******,571,3,0
2020.04.17 14:36,50분까지 18%예상한다..,qtq9****,444,6,5
2020.04.17 14:35,아~ 정녕 버려야 하나요 ㅠ,ho******,281,0,3
2020.04.17 14:35,한강같이가실분 모집 1050위로만오세요 [1],kty0****,326,7,0
2020.04.17 14:34,약속의 2시 45분,news****,340,1,2
2020.04.17 14:33,여기 완전 알바 천국이네~~^^,khs8****,287,3,1
2020.04.17 14:33,캬캬?,tjdd****,215,0,3
2020.04.17 14:31,담아라.,zalh****,257,2,0
2020.04.17 14:30,종달이형 하방입자포라니 갑자기 그게 무슨...,amet****,198,1,2
2020.04.17 14:30,980원이탈하면 파로 팔라했는데,love****,310,2,0
2020.04.17 14:29,6000주 추매 ㄱㄱ,pso5****,265,2,0
2020.04.17 14:29,30분 됐는데,tjdr****,217,1,0
2020.04.17 14:25,상찍으러 가기 40분 전~ [1],kknd****,401,4,3
2020.04.17 14:25,건방진 아조씨들 혼구녕을 내주자-! [2],shee****,304,1,2
2020.04.17 14:25,우아~여기 게시판 다 씬삥이냉 ㅋㅋ [1],jin0****,303,1,0
2020.04.17 14:23,종달이형 어케 이런데서 방장하고있어?,amet****,262,0,1
2020.04.17 14:21,거래량이왜없누? [1],dhdu****,333,1,0
2020.04.17 14:20,다른건 바라지도 않는다 [1],soyo****,449,1,3
2020.04.17 14:17,다들 평단 얼마? [10],soyo****,630,0,3
2020.04.17 14:15,주포 운전이,seos****,411,2,0
2020.04.17 14:15,천원대 걸린 11019주를 한방에~,jh******,421,1,0
2020.04.17 14:15,어차피 결국 감 [1],spxm****,392,4,2
2020.04.17 14:14,종달이형 이거 왜이리 흔들어싸는거야?,amet****,251,0,1
2020.04.17 14:13,꽉잡아!!,js******,282,3,2
2020.04.17 14:11,걍 눌러 앉아라 쫌 ㅋㅋㅋㅋ,kknd****,278,1,2
2020.04.17 14:08,쫌만 내리면 징징징 ㅋㅋㅋ,kknd****,348,2,2
2020.04.17 14:07,거래량;;;,prtt****,375,0,0
2020.04.17 14:06,거봐라 ㅋㅋㅋ 뭘 말도 안되는 ㅎㅎ,khs8****,427,1,2
2020.04.17 14:05,코인주 지폐주 잠깐 되었네 ㅋㅋㅋㅋㅋ,k3******,335,2,0
2020.04.17 14:05,이거 인수 취수된거 아니냐?,tjdr****,424,3,1
2020.04.17 14:03,종가 예상 해봅시다~,ho******,473,1,1
2020.04.17 14:03,ㅋㅋㅋ20만주에,id******,523,6,0
2020.04.17 14:02,어제,tjdd****,247,0,0
2020.04.17 14:02,1250원,appl****,396,0,0
2020.04.17 14:00,정신없당 ( ^)> [9],shee****,433,1,0
2020.04.17 13:59,지금,ck99****,285,0,2
2020.04.17 13:59,담주에 800원 매도합니다,tjdr****,279,0,3
2020.04.17 13:58,파는게 장땡,ck99****,341,1,3
2020.04.17 13:57,가즈아!,so******,196,0,0
2020.04.17 13:56,ㅎㅎ 게시판 졸라 우낀다 ㅡㅡ 말이 되냐...,khs8****,404,0,1
2020.04.17 13:56,튀어 [2],cybe****,259,0,3
2020.04.17 13:56,설겆이 맛집!,jiho****,215,1,2
2020.04.17 13:54,2시반에 정점 찍즈아~,ho******,310,4,0
2020.04.17 13:53,마지막,ck99****,307,1,0
2020.04.17 13:53,20만주가지고...,skys****,353,1,0
2020.04.17 13:52,종달이형 외국인이랑 기법은 왜 사는거야?,amet****,316,1,0
2020.04.17 13:52,세력 걸배이야내려봐라 [1],jhpo****,280,0,2
